coin,fundingRate,premium,time
EIGEN,1.25e-05,0.00018769,2024-10-25 19:00:00.127000+00:00
REZ,-2.5e-06,-0.00051998,2024-10-25 19:00:00.127000+00:00
NOT,1.25e-05,0.000192,2024-10-25 19:00:00.127000+00:00
TURBO,1.25e-05,-8.904e-05,2024-10-25 19:00:00.127000+00:00
BRETT,1.25e-05,8.138e-05,2024-10-25 19:00:00.127000+00:00
IO,-4.1e-06,-0.00053283,2024-10-25 19:00:00.127000+00:00
ZK,1.25e-05,0.00017765,2024-10-25 19:00:00.127000+00:00
BLAST,-6.549e-05,-0.0010239,2024-10-25 19:00:00.127000+00:00
LISTA,1.25e-05,0.00011013,2024-10-25 19:00:00.127000+00:00
MEW,1.25e-05,0.00023487,2024-10-25 19:00:00.127000+00:00
RENDER,1.25e-05,-3.09e-05,2024-10-25 19:00:00.127000+00:00
kDOGS,1.25e-05,0.00029224,2024-10-25 19:00:00.127000+00:00
POL,3.82e-06,-0.00046948,2024-10-25 19:00:00.127000+00:00
CATI,1.25e-05,-1.86e-05,2024-10-25 19:00:00.127000+00:00
CELO,1.25e-05,-0.00021942,2024-10-25 19:00:00.127000+00:00
HMSTR,1.25e-05,-0.00011445,2024-10-25 19:00:00.127000+00:00
SCR,1.25e-05,0.00017042,2024-10-25 19:00:00.127000+00:00
NEIROETH,1.25e-05,0.00019662,2024-10-25 19:00:00.127000+00:00
kNEIRO,1.25e-05,-1.243e-05,2024-10-25 19:00:00.127000+00:00
GOAT,1.25e-05,0.00038876,2024-10-25 19:00:00.127000+00:00
MOODENG,0.0001904,0.00202324,2024-10-25 19:00:00.127000+00:00
BTC,1.25e-05,-0.00019851,2024-10-25 20:00:00.003000+00:00
ETH,1.25e-05,-0.00035383,2024-10-25 20:00:00.003000+00:00
ATOM,1.25e-05,0.00027462,2024-10-25 20:00:00.003000+00:00
MATIC,0.0,0.0,2024-10-25 20:00:00.003000+00:00
DYDX,1.25e-05,-2.662e-05,2024-10-25 20:00:00.003000+00:00
SOL,1.25e-05,0.00020762,2024-10-25 20:00:00.003000+00:00
AVAX,-2.223e-05,-0.00067782,2024-10-25 20:00:00.003000+00:00
BNB,-5.326e-05,-0.00092606,2024-10-25 20:00:00.003000+00:00
APE,1.25e-05,0.00050304,2024-10-25 20:00:00.003000+00:00
OP,-1.59e-06,-0.00051274,2024-10-25 20:00:00.003000+00:00
LTC,1.25e-05,-1.033e-05,2024-10-25 20:00:00.003000+00:00
ARB,1.25e-05,-0.00018384,2024-10-25 20:00:00.003000+00:00
DOGE,1.25e-05,-0.0001239,2024-10-25 20:00:00.003000+00:00
INJ,1.25e-05,-1.684e-05,2024-10-25 20:00:00.003000+00:00
SUI,1.25e-05,-0.00030214,2024-10-25 20:00:00.003000+00:00
kPEPE,-2.11e-06,-0.00051692,2024-10-25 20:00:00.003000+00:00
CRV,1.25e-05,-7.59e-06,2024-10-25 20:00:00.003000+00:00
LDO,1.25e-05,-0.00015556,2024-10-25 20:00:00.003000+00:00
LINK,1.25e-05,0.00033322,2024-10-25 20:00:00.003000+00:00
STX,1.25e-05,-1.811e-05,2024-10-25 20:00:00.003000+00:00
RNDR,0.0,0.0,2024-10-25 20:00:00.003000+00:00
CFX,1.25e-05,-0.0001582,2024-10-25 20:00:00.003000+00:00
FTM,1.25e-05,0.00034816,2024-10-25 20:00:00.003000+00:00
GMX,1.25e-05,8.779e-05,2024-10-25 20:00:00.003000+00:00
SNX,1.25e-05,-0.00038549,2024-10-25 20:00:00.003000+00:00
XRP,1.25e-05,-0.00025967,2024-10-25 20:00:00.003000+00:00
BCH,-3.22e-06,-0.00052579,2024-10-25 20:00:00.003000+00:00
APT,5.88e-06,-0.00045299,2024-10-25 20:00:00.003000+00:00
AAVE,2.228e-05,0.00067823,2024-10-25 20:00:00.003000+00:00
COMP,1.25e-05,-1.688e-05,2024-10-25 20:00:00.003000+00:00
MKR,1.25e-05,0.00058513,2024-10-25 20:00:00.003000+00:00
WLD,1.25e-05,-0.00029941,2024-10-25 20:00:00.003000+00:00
FXS,1.25e-05,-6.405e-05,2024-10-25 20:00:00.003000+00:00
HPOS,1.25e-05,0.0,2024-10-25 20:00:00.003000+00:00
RLB,1.25e-05,0.0,2024-10-25 20:00:00.003000+00:00
UNIBOT,0.0,0.0,2024-10-25 20:00:00.003000+00:00
YGG,1.25e-05,-0.00011469,2024-10-25 20:00:00.003000+00:00
TRX,4.13e-06,-0.00046695,2024-10-25 20:00:00.003000+00:00
kSHIB,1.93e-06,-0.00048456,2024-10-25 20:00:00.003000+00:00
UNI,1.25e-05,0.00021455,2024-10-25 20:00:00.003000+00:00
SEI,1.25e-05,-0.00024395,2024-10-25 20:00:00.003000+00:00
RUNE,1.25e-05,-0.00035269,2024-10-25 20:00:00.003000+00:00
OX,0.0,0.0,2024-10-25 20:00:00.003000+00:00
FRIEND,0.0,0.0,2024-10-25 20:00:00.003000+00:00
SHIA,0.0,0.0,2024-10-25 20:00:00.003000+00:00
CYBER,1.25e-05,-5.893e-05,2024-10-25 20:00:00.003000+00:00
ZRO,1.25e-05,0.00051877,2024-10-25 20:00:00.003000+00:00
BLZ,1.25e-05,-0.00026554,2024-10-25 20:00:00.003000+00:00
DOT,1.25e-05,0.00017935,2024-10-25 20:00:00.003000+00:00
BANANA,1.25e-05,0.00010339,2024-10-25 20:00:00.003000+00:00
TRB,1.25e-05,7.222e-05,2024-10-25 20:00:00.003000+00:00
FTT,1.25e-05,8.256e-05,2024-10-25 20:00:00.003000+00:00
LOOM,0.00014446,0.00165564,2024-10-25 20:00:00.003000+00:00
OGN,1.25e-05,-5.481e-05,2024-10-25 20:00:00.003000+00:00
RDNT,-3.958e-05,-0.00081665,2024-10-25 20:00:00.003000+00:00
ARK,1.25e-05,-5.19e-05,2024-10-25 20:00:00.003000+00:00
BNT,1.25e-05,1.779e-05,2024-10-25 20:00:00.003000+00:00
CANTO,0.0,0.0,2024-10-25 20:00:00.003000+00:00
REQ,1.25e-05,-2.604e-05,2024-10-25 20:00:00.003000+00:00
BIGTIME,1.25e-05,-4.314e-05,2024-10-25 20:00:00.003000+00:00
KAS,1.25e-05,0.00026152,2024-10-25 20:00:00.003000+00:00
ORBS,1.25e-05,8.986e-05,2024-10-25 20:00:00.003000+00:00
BLUR,1.25e-05,-3.267e-05,2024-10-25 20:00:00.003000+00:00
TIA,-0.0001245,-0.00149601,2024-10-25 20:00:00.003000+00:00
BSV,1.25e-05,-5e-06,2024-10-25 20:00:00.003000+00:00
ADA,-9.46e-06,-0.00057565,2024-10-25 20:00:00.003000+00:00
TON,1.25e-05,7.052e-05,2024-10-25 20:00:00.003000+00:00
MINA,1.25e-05,3.752e-05,2024-10-25 20:00:00.003000+00:00
POLYX,1.25e-05,-4.753e-05,2024-10-25 20:00:00.003000+00:00
GAS,1.25e-05,7.843e-05,2024-10-25 20:00:00.003000+00:00
PENDLE,1.25e-05,5.363e-05,2024-10-25 20:00:00.003000+00:00
STG,1.25e-05,-4.167e-05,2024-10-25 20:00:00.003000+00:00
FET,1.25e-05,-0.00020477,2024-10-25 20:00:00.003000+00:00
STRAX,0.0,0.0,2024-10-25 20:00:00.003000+00:00
NEAR,1.25e-05,1.203e-05,2024-10-25 20:00:00.003000+00:00
MEME,1.25e-05,2.961e-05,2024-10-25 20:00:00.003000+00:00
ORDI,1.25e-05,-4.6e-07,2024-10-25 20:00:00.003000+00:00
BADGER,1.25e-05,-0.00018483,2024-10-25 20:00:00.003000+00:00
NEO,1.25e-05,-0.00010455,2024-10-25 20:00:00.003000+00:00
ZEN,1.25e-05,7.89e-06,2024-10-25 20:00:00.003000+00:00
FIL,1.25e-05,-0.00035216,2024-10-25 20:00:00.003000+00:00
PYTH,1.25e-05,-0.00014645,2024-10-25 20:00:00.003000+00:00
SUSHI,1.25e-05,0.00010294,2024-10-25 20:00:00.003000+00:00
ILV,1.25e-05,5.34e-06,2024-10-25 20:00:00.003000+00:00
IMX,1.25e-05,-0.00011249,2024-10-25 20:00:00.003000+00:00
kBONK,1.25e-05,-0.00014778,2024-10-25 20:00:00.003000+00:00
GMT,1.25e-05,-4.823e-05,2024-10-25 20:00:00.003000+00:00
SUPER,1.25e-05,0.00050779,2024-10-25 20:00:00.003000+00:00
USTC,1.25e-05,-0.00016348,2024-10-25 20:00:00.003000+00:00
NFTI,0.0,0.0,2024-10-25 20:00:00.003000+00:00
JUP,-5.735e-05,-0.00095882,2024-10-25 20:00:00.003000+00:00
kLUNC,1.25e-05,-4.056e-05,2024-10-25 20:00:00.003000+00:00
RSR,-2.27e-06,-0.00051816,2024-10-25 20:00:00.003000+00:00
GALA,1.25e-05,-0.00035168,2024-10-25 20:00:00.003000+00:00
JTO,1.25e-05,-2.869e-05,2024-10-25 20:00:00.003000+00:00
NTRN,1.25e-05,-5.597e-05,2024-10-25 20:00:00.003000+00:00
ACE,1.25e-05,-0.00020354,2024-10-25 20:00:00.003000+00:00
MAV,1.25e-05,-8.708e-05,2024-10-25 20:00:00.003000+00:00
WIF,1.25e-05,0.00010499,2024-10-25 20:00:00.003000+00:00
CAKE,1.25e-05,0.00015865,2024-10-25 20:00:00.003000+00:00
PEOPLE,1.25e-05,-0.00021546,2024-10-25 20:00:00.003000+00:00
ENS,1.25e-05,0.0005705,2024-10-25 20:00:00.003000+00:00
ETC,1.25e-05,-5.086e-05,2024-10-25 20:00:00.003000+00:00
XAI,1.25e-05,0.00010895,2024-10-25 20:00:00.003000+00:00
MANTA,1.25e-05,-0.00037288,2024-10-25 20:00:00.003000+00:00
UMA,1.25e-05,-3.798e-05,2024-10-25 20:00:00.003000+00:00
ONDO,1.25e-05,-3.27e-06,2024-10-25 20:00:00.003000+00:00
ALT,1.25e-05,-0.00031495,2024-10-25 20:00:00.003000+00:00
ZETA,1.25e-05,-0.00017521,2024-10-25 20:00:00.003000+00:00
DYM,1.25e-05,-0.00014833,2024-10-25 20:00:00.003000+00:00
MAVIA,1.25e-05,-1.28e-06,2024-10-25 20:00:00.003000+00:00
W,1.25e-05,-0.0001517,2024-10-25 20:00:00.003000+00:00
PANDORA,0.0,0.0,2024-10-25 20:00:00.003000+00:00
STRK,1.25e-05,0.00013615,2024-10-25 20:00:00.003000+00:00
PIXEL,1.25e-05,8.988e-05,2024-10-25 20:00:00.003000+00:00
AI,1.25e-05,1.195e-05,2024-10-25 20:00:00.003000+00:00
TAO,1.25e-05,0.00029596,2024-10-25 20:00:00.003000+00:00
AR,1.25e-05,0.00037909,2024-10-25 20:00:00.003000+00:00
MYRO,1.25e-05,0.00019643,2024-10-25 20:00:00.003000+00:00
kFLOKI,1.25e-05,-0.00020949,2024-10-25 20:00:00.003000+00:00
BOME,1.25e-05,8.647e-05,2024-10-25 20:00:00.003000+00:00
ETHFI,8.27e-06,-0.00043385,2024-10-25 20:00:00.003000+00:00
ENA,1.25e-05,-0.0001404,2024-10-25 20:00:00.003000+00:00
MNT,1.25e-05,1.614e-05,2024-10-25 20:00:00.003000+00:00
TNSR,1.25e-05,7.99e-06,2024-10-25 20:00:00.003000+00:00
SAGA,1.25e-05,0.00010257,2024-10-25 20:00:00.003000+00:00
MERL,1.25e-05,5.335e-05,2024-10-25 20:00:00.003000+00:00
HBAR,1.25e-05,-7.646e-05,2024-10-25 20:00:00.003000+00:00
POPCAT,1.25e-05,-2.356e-05,2024-10-25 20:00:00.003000+00:00
OMNI,1.25e-05,0.00012311,2024-10-25 20:00:00.003000+00:00
EIGEN,1.25e-05,0.00034908,2024-10-25 20:00:00.003000+00:00
REZ,1.25e-05,-0.00021035,2024-10-25 20:00:00.003000+00:00
NOT,1.25e-05,0.00019313,2024-10-25 20:00:00.003000+00:00
TURBO,1.25e-05,-5.367e-05,2024-10-25 20:00:00.003000+00:00
BRETT,1.25e-05,2.626e-05,2024-10-25 20:00:00.003000+00:00
IO,1.25e-05,-0.00039737,2024-10-25 20:00:00.003000+00:00
ZK,1.25e-05,0.00032491,2024-10-25 20:00:00.003000+00:00
BLAST,-6.569e-05,-0.00102555,2024-10-25 20:00:00.003000+00:00
LISTA,1.25e-05,0.00011958,2024-10-25 20:00:00.003000+00:00
MEW,1.25e-05,0.00048427,2024-10-25 20:00:00.003000+00:00
RENDER,1.25e-05,3.283e-05,2024-10-25 20:00:00.003000+00:00
kDOGS,1.25e-05,0.00039496,2024-10-25 20:00:00.003000+00:00
POL,2.83e-06,-0.00047732,2024-10-25 20:00:00.003000+00:00
CATI,1.25e-05,3.931e-05,2024-10-25 20:00:00.003000+00:00
CELO,1.25e-05,-0.00014915,2024-10-25 20:00:00.003000+00:00
HMSTR,1.25e-05,-2.493e-05,2024-10-25 20:00:00.003000+00:00
SCR,1.25e-05,6.8e-05,2024-10-25 20:00:00.003000+00:00
NEIROETH,1.25e-05,0.00035202,2024-10-25 20:00:00.003000+00:00
kNEIRO,1.25e-05,-0.00031709,2024-10-25 20:00:00.003000+00:00
GOAT,1.25e-05,0.00037175,2024-10-25 20:00:00.003000+00:00
MOODENG,0.00017205,0.00187642,2024-10-25 20:00:00.003000+00:00
BTC,1.25e-05,-0.00033329,2024-10-25 21:00:00.003000+00:00
ETH,1.25e-05,-0.00037169,2024-10-25 21:00:00.003000+00:00
ATOM,1.25e-05,0.00022264,2024-10-25 21:00:00.003000+00:00
MATIC,0.0,0.0,2024-10-25 21:00:00.003000+00:00
DYDX,1.25e-05,-2.36e-06,2024-10-25 21:00:00.003000+00:00
SOL,1.25e-05,0.00013441,2024-10-25 21:00:00.003000+00:00
AVAX,-1.879e-05,-0.00065031,2024-10-25 21:00:00.003000+00:00
BNB,-5.558e-05,-0.00094461,2024-10-25 21:00:00.003000+00:00
APE,1.25e-05,0.00035889,2024-10-25 21:00:00.003000+00:00
OP,-7.6e-07,-0.00050605,2024-10-25 21:00:00.003000+00:00
LTC,1.25e-05,-3.709e-05,2024-10-25 21:00:00.003000+00:00
ARB,1.25e-05,-0.00030212,2024-10-25 21:00:00.003000+00:00
DOGE,1.25e-05,-2.566e-05,2024-10-25 21:00:00.003000+00:00
INJ,1.25e-05,3.638e-05,2024-10-25 21:00:00.003000+00:00
SUI,1.25e-05,-0.00034568,2024-10-25 21:00:00.003000+00:00
kPEPE,-1.516e-05,-0.0006213,2024-10-25 21:00:00.003000+00:00
CRV,1.25e-05,-1.774e-05,2024-10-25 21:00:00.003000+00:00
LDO,1.25e-05,-4.883e-05,2024-10-25 21:00:00.003000+00:00
LINK,1.25e-05,0.00027338,2024-10-25 21:00:00.003000+00:00
STX,1.25e-05,0.00013046,2024-10-25 21:00:00.003000+00:00
RNDR,0.0,0.0,2024-10-25 21:00:00.003000+00:00
CFX,1.25e-05,-8.848e-05,2024-10-25 21:00:00.003000+00:00
FTM,1.25e-05,0.00041821,2024-10-25 21:00:00.003000+00:00
GMX,1.25e-05,4.596e-05,2024-10-25 21:00:00.003000+00:00
SNX,1.25e-05,-0.0002986,2024-10-25 21:00:00.003000+00:00
XRP,1.25e-05,-0.00027019,2024-10-25 21:00:00.003000+00:00
BCH,-5.5e-06,-0.00054402,2024-10-25 21:00:00.003000+00:00
APT,1.25e-05,-0.00035699,2024-10-25 21:00:00.003000+00:00
AAVE,3.986e-05,0.00081888,2024-10-25 21:00:00.003000+00:00
COMP,1.25e-05,-0.00012088,2024-10-25 21:00:00.003000+00:00
MKR,1.961e-05,0.00065688,2024-10-25 21:00:00.003000+00:00
WLD,1.25e-05,-0.00022588,2024-10-25 21:00:00.003000+00:00
FXS,1.25e-05,-6.547e-05,2024-10-25 21:00:00.003000+00:00
HPOS,1.25e-05,0.0,2024-10-25 21:00:00.003000+00:00
RLB,1.25e-05,0.0,2024-10-25 21:00:00.003000+00:00
UNIBOT,0.0,0.0,2024-10-25 21:00:00.003000+00:00
YGG,1.25e-05,-0.00012597,2024-10-25 21:00:00.003000+00:00
TRX,7.59e-06,-0.00043929,2024-10-25 21:00:00.003000+00:00
kSHIB,-7.21e-06,-0.00055766,2024-10-25 21:00:00.003000+00:00
UNI,1.25e-05,0.00018131,2024-10-25 21:00:00.003000+00:00
SEI,1.25e-05,-0.00028781,2024-10-25 21:00:00.003000+00:00
RUNE,1.25e-05,-0.00038189,2024-10-25 21:00:00.003000+00:00
OX,0.0,0.0,2024-10-25 21:00:00.003000+00:00
FRIEND,0.0,0.0,2024-10-25 21:00:00.003000+00:00
SHIA,0.0,0.0,2024-10-25 21:00:00.003000+00:00
CYBER,1.25e-05,-9.833e-05,2024-10-25 21:00:00.003000+00:00
ZRO,1.25e-05,0.00039233,2024-10-25 21:00:00.003000+00:00
BLZ,1.25e-05,-0.0001661,2024-10-25 21:00:00.003000+00:00
DOT,1.25e-05,0.00020413,2024-10-25 21:00:00.003000+00:00
BANANA,1.25e-05,3.795e-05,2024-10-25 21:00:00.003000+00:00
TRB,1.25e-05,4.181e-05,2024-10-25 21:00:00.003000+00:00
FTT,1.25e-05,4.323e-05,2024-10-25 21:00:00.003000+00:00
LOOM,0.00014017,0.00162133,2024-10-25 21:00:00.003000+00:00
OGN,1.25e-05,-0.00012639,2024-10-25 21:00:00.003000+00:00
RDNT,-4.572e-05,-0.00086579,2024-10-25 21:00:00.003000+00:00
ARK,1.25e-05,-8.104e-05,2024-10-25 21:00:00.003000+00:00
BNT,1.25e-05,-1.364e-05,2024-10-25 21:00:00.003000+00:00
CANTO,0.0,0.0,2024-10-25 21:00:00.003000+00:00
REQ,1.25e-05,-3.962e-05,2024-10-25 21:00:00.003000+00:00
BIGTIME,1.25e-05,-0.00011287,2024-10-25 21:00:00.003000+00:00
KAS,1.25e-05,0.00028544,2024-10-25 21:00:00.003000+00:00
ORBS,1.25e-05,7.398e-05,2024-10-25 21:00:00.003000+00:00
BLUR,1.25e-05,-2.898e-05,2024-10-25 21:00:00.003000+00:00
TIA,-9.784e-05,-0.00128271,2024-10-25 21:00:00.003000+00:00
BSV,1.25e-05,-2.02e-06,2024-10-25 21:00:00.003000+00:00
ADA,-1.516e-05,-0.00062127,2024-10-25 21:00:00.003000+00:00
TON,1.25e-05,5.978e-05,2024-10-25 21:00:00.003000+00:00
MINA,1.25e-05,-5.45e-06,2024-10-25 21:00:00.003000+00:00
POLYX,1.25e-05,-1.107e-05,2024-10-25 21:00:00.003000+00:00
GAS,1.25e-05,-4.319e-05,2024-10-25 21:00:00.003000+00:00
PENDLE,1.25e-05,3.023e-05,2024-10-25 21:00:00.003000+00:00
STG,1.25e-05,-0.00010407,2024-10-25 21:00:00.003000+00:00
FET,1.25e-05,-0.00024863,2024-10-25 21:00:00.003000+00:00
STRAX,0.0,0.0,2024-10-25 21:00:00.003000+00:00
NEAR,1.25e-05,-8.122e-05,2024-10-25 21:00:00.003000+00:00
MEME,1.25e-05,2.477e-05,2024-10-25 21:00:00.003000+00:00
ORDI,1.25e-05,-6.184e-05,2024-10-25 21:00:00.003000+00:00
BADGER,1.25e-05,-0.00018496,2024-10-25 21:00:00.003000+00:00
NEO,1.25e-05,-7.015e-05,2024-10-25 21:00:00.003000+00:00
ZEN,1.25e-05,-2.244e-05,2024-10-25 21:00:00.003000+00:00
FIL,1.25e-05,-0.00037136,2024-10-25 21:00:00.003000+00:00
PYTH,1.25e-05,-0.00015552,2024-10-25 21:00:00.003000+00:00
SUSHI,1.25e-05,0.00010355,2024-10-25 21:00:00.003000+00:00
ILV,1.25e-05,1.661e-05,2024-10-25 21:00:00.003000+00:00
IMX,1.25e-05,-5.682e-05,2024-10-25 21:00:00.003000+00:00
kBONK,1.25e-05,-7.755e-05,2024-10-25 21:00:00.003000+00:00
GMT,1.25e-05,-7.872e-05,2024-10-25 21:00:00.003000+00:00
SUPER,1.25e-05,0.00035304,2024-10-25 21:00:00.003000+00:00
USTC,1.25e-05,-9.249e-05,2024-10-25 21:00:00.003000+00:00
NFTI,0.0,0.0,2024-10-25 21:00:00.003000+00:00
JUP,-4.306e-05,-0.0008445,2024-10-25 21:00:00.003000+00:00
kLUNC,1.25e-05,-5.985e-05,2024-10-25 21:00:00.003000+00:00
RSR,8.75e-06,-0.00042998,2024-10-25 21:00:00.003000+00:00
GALA,1.25e-05,-0.0003966,2024-10-25 21:00:00.003000+00:00
JTO,1.25e-05,0.00010007,2024-10-25 21:00:00.003000+00:00
NTRN,1.25e-05,-0.00011208,2024-10-25 21:00:00.003000+00:00
ACE,1.25e-05,-0.00025864,2024-10-25 21:00:00.003000+00:00
MAV,1.25e-05,-0.0002562,2024-10-25 21:00:00.003000+00:00
WIF,1.25e-05,3.909e-05,2024-10-25 21:00:00.003000+00:00
CAKE,1.25e-05,0.00021579,2024-10-25 21:00:00.003000+00:00
PEOPLE,1.25e-05,-0.00011674,2024-10-25 21:00:00.003000+00:00
ENS,1.957e-05,0.00065654,2024-10-25 21:00:00.003000+00:00
ETC,1.25e-05,-0.00010718,2024-10-25 21:00:00.003000+00:00
XAI,1.25e-05,-6e-06,2024-10-25 21:00:00.003000+00:00
MANTA,1.25e-05,-0.00020051,2024-10-25 21:00:00.003000+00:00
UMA,1.25e-05,-3.14e-05,2024-10-25 21:00:00.003000+00:00
ONDO,1.25e-05,-4e-07,2024-10-25 21:00:00.003000+00:00
ALT,1.25e-05,-0.00021455,2024-10-25 21:00:00.003000+00:00
ZETA,1.25e-05,-0.00019369,2024-10-25 21:00:00.003000+00:00
DYM,1.25e-05,-0.00023332,2024-10-25 21:00:00.003000+00:00
MAVIA,1.25e-05,-6.54e-06,2024-10-25 21:00:00.003000+00:00
W,1.102e-05,-0.0004118,2024-10-25 21:00:00.003000+00:00
PANDORA,0.0,0.0,2024-10-25 21:00:00.003000+00:00
STRK,1.25e-05,9.154e-05,2024-10-25 21:00:00.003000+00:00
PIXEL,1.25e-05,0.00015386,2024-10-25 21:00:00.003000+00:00
AI,1.25e-05,5.38e-06,2024-10-25 21:00:00.003000+00:00
TAO,1.25e-05,0.00023058,2024-10-25 21:00:00.003000+00:00
AR,1.25e-05,0.00041259,2024-10-25 21:00:00.003000+00:00
MYRO,1.25e-05,5.854e-05,2024-10-25 21:00:00.003000+00:00
kFLOKI,1.25e-05,-0.00021094,2024-10-25 21:00:00.003000+00:00
BOME,1.25e-05,7.47e-05,2024-10-25 21:00:00.003000+00:00
ETHFI,6.24e-06,-0.00045004,2024-10-25 21:00:00.003000+00:00
ENA,1.25e-05,-0.00036691,2024-10-25 21:00:00.003000+00:00
MNT,1.25e-05,-3.488e-05,2024-10-25 21:00:00.003000+00:00
TNSR,1.25e-05,-0.0001247,2024-10-25 21:00:00.003000+00:00
SAGA,1.25e-05,7.81e-05,2024-10-25 21:00:00.003000+00:00
MERL,1.25e-05,1.957e-05,2024-10-25 21:00:00.003000+00:00
HBAR,1.25e-05,1.425e-05,2024-10-25 21:00:00.003000+00:00
POPCAT,1.25e-05,3.892e-05,2024-10-25 21:00:00.003000+00:00
OMNI,1.25e-05,8.855e-05,2024-10-25 21:00:00.003000+00:00
EIGEN,1.25e-05,0.00033289,2024-10-25 21:00:00.003000+00:00
REZ,1.25e-05,-0.00013458,2024-10-25 21:00:00.003000+00:00
NOT,1.25e-05,9.792e-05,2024-10-25 21:00:00.003000+00:00
TURBO,1.25e-05,-2.219e-05,2024-10-25 21:00:00.003000+00:00
BRETT,1.25e-05,8.788e-05,2024-10-25 21:00:00.003000+00:00
IO,1.25e-05,-0.00024911,2024-10-25 21:00:00.003000+00:00
ZK,1.25e-05,0.00023798,2024-10-25 21:00:00.003000+00:00
BLAST,-0.00012062,-0.00146493,2024-10-25 21:00:00.003000+00:00
LISTA,1.25e-05,0.00014856,2024-10-25 21:00:00.003000+00:00
MEW,1.25e-05,0.00034949,2024-10-25 21:00:00.003000+00:00
RENDER,1.25e-05,-3.527e-05,2024-10-25 21:00:00.003000+00:00
kDOGS,1.25e-05,0.00027947,2024-10-25 21:00:00.003000+00:00
POL,3.81e-06,-0.00046956,2024-10-25 21:00:00.003000+00:00
CATI,1.25e-05,3.536e-05,2024-10-25 21:00:00.003000+00:00
CELO,1.25e-05,-9.995e-05,2024-10-25 21:00:00.003000+00:00
HMSTR,1.25e-05,-2.14e-05,2024-10-25 21:00:00.003000+00:00
SCR,1.25e-05,7.293e-05,2024-10-25 21:00:00.003000+00:00
NEIROETH,1.25e-05,0.00036229,2024-10-25 21:00:00.003000+00:00
kNEIRO,1.25e-05,-0.00038643,2024-10-25 21:00:00.003000+00:00
GOAT,1.25e-05,0.00057177,2024-10-25 21:00:00.003000+00:00
MOODENG,0.00013114,0.0015491,2024-10-25 21:00:00.003000+00:00
BTC,1.25e-05,-0.00025535,2024-10-25 22:00:00.004000+00:00
ETH,1.25e-05,-0.00026085,2024-10-25 22:00:00.004000+00:00
ATOM,1.25e-05,0.00028813,2024-10-25 22:00:00.004000+00:00
MATIC,0.0,0.0,2024-10-25 22:00:00.004000+00:00
DYDX,1.25e-05,-2.285e-05,2024-10-25 22:00:00.004000+00:00
SOL,1.25e-05,0.00022204,2024-10-25 22:00:00.004000+00:00
AVAX,-1.723e-05,-0.00063783,2024-10-25 22:00:00.004000+00:00
BNB,-5.823e-05,-0.00096584,2024-10-25 22:00:00.004000+00:00
APE,1.25e-05,0.000382,2024-10-25 22:00:00.004000+00:00
OP,1.36e-06,-0.00048915,2024-10-25 22:00:00.004000+00:00
LTC,1.25e-05,-3.236e-05,2024-10-25 22:00:00.004000+00:00
ARB,1.25e-05,-0.00035506,2024-10-25 22:00:00.004000+00:00
DOGE,1.25e-05,0.00011486,2024-10-25 22:00:00.004000+00:00
INJ,1.25e-05,7.36e-06,2024-10-25 22:00:00.004000+00:00
SUI,1.25e-05,-0.00039407,2024-10-25 22:00:00.004000+00:00
kPEPE,-1.4e-07,-0.0005011,2024-10-25 22:00:00.004000+00:00
CRV,1.25e-05,-2.49e-06,2024-10-25 22:00:00.004000+00:00
LDO,1.25e-05,-8.334e-05,2024-10-25 22:00:00.004000+00:00
LINK,1.25e-05,0.00027495,2024-10-25 22:00:00.004000+00:00
STX,1.25e-05,0.00027331,2024-10-25 22:00:00.004000+00:00
RNDR,0.0,0.0,2024-10-25 22:00:00.004000+00:00
CFX,1.25e-05,-6.987e-05,2024-10-25 22:00:00.004000+00:00
FTM,1.25e-05,0.00034708,2024-10-25 22:00:00.004000+00:00
GMX,1.25e-05,4.241e-05,2024-10-25 22:00:00.004000+00:00
SNX,1.25e-05,-0.00030995,2024-10-25 22:00:00.004000+00:00
XRP,1.25e-05,-0.00026692,2024-10-25 22:00:00.004000+00:00
BCH,-1.205e-05,-0.00059641,2024-10-25 22:00:00.004000+00:00
APT,1.25e-05,-0.0003713,2024-10-25 22:00:00.004000+00:00
AAVE,5.613e-05,0.00094908,2024-10-25 22:00:00.004000+00:00
COMP,-2.275e-05,-0.00068204,2024-10-25 22:00:00.004000+00:00
MKR,4.757e-05,0.00088055,2024-10-25 22:00:00.004000+00:00
WLD,1.25e-05,-0.00019552,2024-10-25 22:00:00.004000+00:00
FXS,1.25e-05,-7.86e-06,2024-10-25 22:00:00.004000+00:00
HPOS,1.25e-05,0.0,2024-10-25 22:00:00.004000+00:00
RLB,1.25e-05,0.0,2024-10-25 22:00:00.004000+00:00
UNIBOT,0.0,0.0,2024-10-25 22:00:00.004000+00:00
YGG,1.25e-05,-6.942e-05,2024-10-25 22:00:00.004000+00:00
TRX,1.25e-05,-0.00036182,2024-10-25 22:00:00.004000+00:00
kSHIB,-2.09e-06,-0.00051674,2024-10-25 22:00:00.004000+00:00
UNI,1.25e-05,0.00019739,2024-10-25 22:00:00.004000+00:00
SEI,1.25e-05,-0.00029011,2024-10-25 22:00:00.004000+00:00
RUNE,1.25e-05,-0.00037942,2024-10-25 22:00:00.004000+00:00
OX,0.0,0.0,2024-10-25 22:00:00.004000+00:00
FRIEND,0.0,0.0,2024-10-25 22:00:00.004000+00:00
